web-scraper-order,web-scraper-start-url,news,news-href,title,date,content
"1618746933-303","https://aninews.in/search/?query=%22triple%20talaq%22&page=22","Bareilly: Triple Talaq victim dies after month-long torture","https://aninews.in/news/national/general-news/bareilly-triple-talaq-victim-dies-after-month-long-torture201807110939310001","Bareilly: Triple Talaq victim dies after month-long torture","Jul 11, 2018 10:06","Bareilly (Uttar Pradesh) [India], Jul 11 (ANI): A Triple Talaq victim, who was allegedly thrashed and confined to a room without food for a month by her husband, died during medical treatment on Tuesday.
According to Razia's sister, the victim, who has a six-year-old child, got divorced from her husband over the phone. Subsequently, she was locked inside the room without any food or water and was thrashed by her husband for dowry.
""After locking her for a month in the house, he left her at a relative's house. I got her home as soon as I was informed. We went to the police to report the incident. However, the police didn't register any case,"" she said.
Founder of NGO Mera Haq, Farhat Naqvi, told ANI that Razia's husband Nahim was married before and that he tortured his first wife in the same way.
""Razia was admitted to the district hospital. After that, she was transferred to Lucknow for treatment. However, her condition became critical and was transferred back,"" said Naqvi. (ANI)"
"1618746154-54","https://aninews.in/search/?query=%22triple%20talaq%22&page=42","SC to hear triple talaq case filed by Shayara Banu","https://aninews.in/news/national/politics/sc-to-hear-triple-talaq-case-filed-by-shayara-banu","SC to hear triple talaq case filed by Shayara Banu","Aug 23, 2017 11:20","New Delhi [India], Feb. 8 (ANI): The Supreme Court will on Wednesday hear the athe triple talaq case filed by Shayara Banu.      Shayara Bano, 38, stirred a hornet's nest after she moved the Supreme Court to challenge the triple talaq under Muslim personal law, under which a man simply has to utter 'talaq' thrice to divorce his wife.      The consent of the woman is never taken into consideration, and as opposed to what is mandated under the Quran, the woman is never given the stipulated three months' time.      Shayara has also challenged in the apex court the concept of 'nikah-halal', under which a woman must consummate another marriage in order to go back to her first husband if she wants to. She also wants to outlaw polygamy within a Muslim marriage.      A resident of Kashipur, Shayara got married to Allahabad-based property dealer, Rizwan Ahmed, in 2002. The problems started soon enough.       In December last year, the Allahabad High Court termed the Islamic practice of divorcing a woman by uttering the word talaq thrice as unconstitutional.The court further observed that the triple talaq practice sanctioned under Muslim Personal Law that governs marriage, property and divorce violates the rights of Muslim women.""Triple talaq is unconstitutional, it violates the rights of Muslim women,"" ruled the High Court, adding that no personal law board is above the Constitution.(ANI)"
"1618746595-205","https://aninews.in/search/?query=%22triple%20talaq%22&page=30","'Triple Talaq Bill aims to ensure gender justice, protection'","https://aninews.in/news/national/general-news/triple-talaq-bill-aims-to-ensure-gender-justice-protection201712281140080002","'Triple Talaq Bill aims to ensure gender justice, protection'","Dec 28, 2017 11:40","New Delhi [India], Dec. 28 (ANI): Union Parliamentary Affairs Minister Ananth Kumar on Thursday said that the bill on Triple Talaq is aimed to give gender justice, protection and respect to Muslim women.Addressing the media after the Bharatiya Janata Party (BJP) Parliamentary meet, Kumar said that Prime Minister Narendra Modi has appealed for consensus in passing the bill.""Prime Minister Narendra Modi appealed for unanimous passage of the Bill as it aims to give gender justice, protection and respect,"" he said.He said that the Bill will be tabled by Law Minister Ravi Shankar Prasad in the Lok Sabha today.""It will be first introduced in Lok Sabha and it will be considered there for passing of the Bill and then it will go to Rajya Sabha,"" he added.The Muslim Women (Protection of Rights on Marriage) Bill 2017, which seeks to criminalise the practice of triple talaq, will be tabled in the Parliament by Union Minister Ravi Shankar Prasad today.The draft bill says, ""Any pronouncement of talaq by a person upon his wife, by words, either spoken or written or in electronic form or in any other manner whatsoever, shall be void and illegal"".There is also a provision of imprisonment for a term, which may extend to three years and fine for violators. The draft bill also envisages entitling divorcee Muslim women for maintenance.It also has a provision for the divorcee Muslim women to have the custody of their minor children. The offences under the purview of this bill will be cognisable and non-bailable.The Bill shall extend to the whole of India except Jammu and Kashmir. (ANI)"
"1618746417-142","https://aninews.in/search/?query=%22triple%20talaq%22&page=35","Triple Talaq cannot get Constitutional validity: Salman Khurshid","https://aninews.in/news/national/politics/triple-talaq-cannot-get-constitutional-validity-salman-khurshid","Triple Talaq cannot get Constitutional validity: Salman Khurshid","Aug 23, 2017 11:20","New Delhi [India], May 12 (ANI):  Senior Congress leader Salman Khurshid who is the amicus curiae in the ongoing Triple Talaq hearings, said before the Supreme Court that the controversial Islamic divorce system cannot be justified whatsoever.      Citing examples, Khurshid told the court that the Triple Talaq practice cannot be validated constitutionally.      ""There was a discussion that whether Triple Talaq is valid constitutionally.  Substantiating my view with reasons and examples, I asserted that IT cannot be justified and cannot be given law's validation,"" Khurshid said during the hearing which entered its second day today.      A five-judge constitution bench, headed by Chief Justice J S Khehar, started hearing arguments earlier today on the constitutional validity of the practice of 'instant triple talaq' or talaq-e-bidat.      The apex court has stated that it would first examine whether the Islamic divorce practice ""is fundamental to religion"" and whether it fall in the category of enforceable fundamental rights.      The apex court further observed that it would not hear polygamy issue along with the Triple Talaq case.      The top court on Thursday began hearing several pleas filed by Muslim women rejecting the practice of Triple Talaq.      The five-judge Constitution Bench of the apex court is headed by Chief Justice Jagdish Singh Khehar and four other judges, namely Justices Kurian Joseph, Rohinton Fali Nariman, Uday Umesh Lalit and S. Abdul Nazeer.      Supporting the stance of ending the practice of Triple Talaq, the Allahabad High Court had earlier asserted that the rights of any person, including Muslim women, cannot be violated in the name of 'personal law'.      The court further said basic and human rights cannot be exploited on the basis of gender.      ""A Muslim husband cannot give a divorce in such a manner which would put a question mark on equal rights,"" the court observed. (ANI)"
"1618746264-91","https://aninews.in/search/?query=%22triple%20talaq%22&page=39","Triple talaq victim's parents fight for justice, may knock PM","https://aninews.in/news/national/politics/triple-talaq-victim039s-parents-fight-for-justice-may-knock-pm039s-door","Triple talaq victim's parents fight for justice, may knock PM's door","Aug 23, 2017 11:20","Aligarh (Uttar Pradesh) [India], Apr. 14 (ANI): The distressed parents of Rehana are determined to provide justice to their daughter - a victim of triple talaq.      Rehana has been allegedly given divorce by her husband and her father is now determined to fight this battle to provide justice not only for her daughter but for all victims of the Muslim community.      Narrating her daughter's ordeal the grief-stricken father said, ""My daughter is married for five years. For the last one and a half years she is staying here with us. I have come to provide justice to my daughter. But my daughter's in-laws lock their door. I am fighting this battle not only for my daughter but also for all the Muslim women.""      Asserting that his fight is to end this system of triple talaq, he said that he may go to the doorstep of Prime Minister Narendra Modi or Uttar Pradesh Chief Minister Yogi Adityanath if required.      Echoing similar sentiments, Rehana's mother said that her daughter is facing harassment, adding this system of triple talaq must end.      ""Other Rehanas should not go through similar torments. The girls should get justice. I am appealing to the Maulana not to take one and a half years to abolish the practice. My daughter must get justice. I will go to Modi ji and Yogi ji and urge them to provide justice to my daughter. The police did not help us,"" she added.      Rehana had earlier this week sat on a dharna outside her in-laws residence after she was denied entry to the house.      Meanwhile, offering a bizarre solution to end the controversial practice of triple talaq, the Hindu Mahasabha has asked those Muslim women, who have been a victim of the practice, to adopt Hinduism.      All India Muslim Personal Law Board (AIMPLB) vice-president Kalbe earlier on Tuesday requested the government to not interfere in the matter of triple talaq, adding the Muslim board would eradicate this evil.      The Allahabad High Court had in December 2016 held that the practice of triple talaq is 'cruel' and raised an issue that whether the Muslim Personal Law could be amended to provide relief to the Muslim women.      The High Court also stated that the form of 'instant divorce' is 'most demeaning'.      The Supreme Court is to hear multiple pleas challenging the validity of triple talaq, 'nikah halala' and polygamy practices among the Muslims community on May 11 during the summer vacation.      The incidents related to victims of triple talaq have been making headlines for quite some time.      Since the formation of new government in Uttar Pradesh, scores of Muslim women and their representative organisations have urged the Chief Minister to frame a policy against the practice of triple talaq, which allows a Muslim man to divorce his wife just by saying 'talaq' thrice.      Several reports have recently shown that many Muslim men even resort to innovative ways like WhatsApp, letter, ads in newspapers and voice call to divorce their wives. (ANI)"
"1618746651-223","https://aninews.in/search/?query=%22triple%20talaq%22&page=28","Triple Talaq bill bats for women's right: Ravi Shankar Prasad","https://aninews.in/news/national/general-news/triple-talaq-bill-bats-for-womens-right-ravi-shankar-prasad201712290557530001","Triple Talaq bill bats for women's right: Ravi Shankar Prasad","Dec 29, 2017 05:58","New Delhi [India], December 29 (ANI): Union Minister for Law and Justice Ravi Shankar Prasad has said that triple talaq bill, which was passed in the Lok Sabah on Thursday, was all about women's right and equality.The Lok Sabha on Thursday passed the Muslim Women (Protection of Rights on Marriages) Bill 2017 making instant triple talaq illegal with up to three years in jail for the husband.Speaking to ANI, Prasad said, ""It was a historic day. This matter is not related to any prayer, ritual, belief, politics or religion. It is only about women's right, dignity and equality. This practice was still prevailing in the nation despite Supreme Court's order terming it illegal. As per the sources, I came to know that 303 cases of triple talaq have been surfaced as of now in 2017. This law was needed as our Muslim sisters and daughters were being thrown out. It is the beginning of new changes.""He further said that the Narendra Modi government is standing with the victim women of triple talaq while appealing to all the political parties to support it.Echoing the same Minister of State (MoS) for Home Hansraj Ahir also hailed the bill and said, ""It was a golden day for the Muslim women. They have got their fundamental rights and have been set free from all sort of pressure. I welcome this. I hope the Opposition will also support this.""The bill introduced in the Lok Sabha, was passed after the House rejected a series of amendments moved by various opposition members.While introducing the bill, Prasad said the bill should not be seen through an eye of religion, politics or vote bank.The bill seeks to make instant triple talaq in any form spoken, in writing or by electronic means such as email, SMS and WhatsApp as bad or illegal and void.According to the proposed law, giving instant talaq would attract the jail term of three years and a fine. It would be a non-bailable offence.The bill will now be sent to the Rajya Sabha for passage before it is forwarded to the President for signing it into law. (ANI)"
"1618746422-144","https://aninews.in/search/?query=%22triple%20talaq%22&page=35","Triple talaq row: Cannot abolish 'Islamic process', says","https://aninews.in/news/national/politics/triple-talaq-row-cannot-abolish-039islamic-process039-says-cleric","Triple talaq row: Cannot abolish 'Islamic process', says cleric","Aug 23, 2017 11:20","New Delhi/Kanpur [India], May 13 (ANI): Criticising senior Congress leader Salman Khurshid's 'objectionable' statement on the Islamic divorce system of triple talaq being constitutionally unjustifiable, Muslim cleric Maulana Sajid Rashidi said it cannot be abolished, as it is an Islamic process dictated in the Quran.      ""This is a religious matter which cannot be ruled out completely. It is an Islamic law. We would suggest the court to punish those who give talaq in a single sitting. However, as per Salman Khurshid, we cannot let the whole system be changed,"" he told ANI.      Further citing the case of 'instantaneous talaq', woman cleric Hina Zaheer asserted that there was no such provision in the Quran, adding that those indulging in this must be punished.      ""Some have suggested that women should add clauses in the nikah nama. However, our community is not so progressive that women have a strong say in these matters and cannot oppose the religious views. Muslims should adopt what is prescribed in the Quran, rather than this form of instantaneous talaq to dissolve a marriage,"" she said.      Earlier on Friday, Khurshid while supporting his stance with examples said before the Supreme Court that the controversial Islamic divorce system could not be justified whatsoever.      ""There was a discussion that whether triple talaq is valid constitutionally. Substantiating my view with reasons and examples, I asserted that it cannot be justified and cannot be given law's validation,"" Khurshid said during the hearing which entered its second day on Friday.      A five-judge constitution bench, headed by Chief Justice Jagdish Singh Khehar, started hearing arguments on the constitutional validity of the practice of 'instant triple talaq' or talaq-e-bidat on Friday.      The apex court has stated that it would first examine whether the Islamic divorce practice ""is fundamental to religion"" and whether ""it falls in the category of enforceable fundamental rights.""      The apex court further observed that it would not hear polygamy issue along with the Triple Talaq case.      The top court, earlier on Thursday, began hearing several pleas filed by Muslim women rejecting the practice of Triple Talaq. (ANI)"
"1618746903-296","https://aninews.in/search/?query=%22triple%20talaq%22&page=22","Cong talks of women empowerment but opposed triple talaq bill: PM","https://aninews.in/news/national/general-news/cong-talks-of-women-empowerment-but-opposed-triple-talaq-bill-pm201805081449290001","Cong talks of women empowerment but opposed triple talaq bill: PM","May 08, 2018 14:50","Vijayapura (Karnataka) [India], May 8 (ANI): Launching fresh salvo against the Congress, Prime Minister Narendra Modi on Tuesday raised questions on the grand old party's stand on women empowerment, citing its opposition to the bill criminalising triple talaq.
Addressing a rally in poll-bound Karnataka, the Prime Minister said the National Democratic Alliance (NDA) Government was the one who has got a tough law to ensure safety of women, and added, ""It is the Congress party that did not allow the law on Triple Talaq to be passed. How is the Congress even talking about women empowerment?""
The Congress took strong exception to the triple talaq bill and the lesser strength of the ruling Bharatiya Janata Party (BJP) in the Rajya Sabha prevented the bill's passage in the Upper House and hence, it could not be enacted.
""The Congress has never been serious about the safety of women. Here in Vijayapura, there was a case but what did the Congress government do? Northing,"" he added.
Prime Minister Modi slammed the Siddaramiah-led Karnataka government over the state of farmers, rural development, among other issues in the state, and stated that it was the Central Government which brought social security schemes for the poor as well as electricity to villages.
""The people of Karnataka have decided to punish the Congress party,"" Prime Minister Modi remarked, indicating imminent victory for BJP.
""Instead of going among the people, the Congress leaders are thinking about what excuses to make about a certain defeat. The reasons for their excuse will include faulty EVMs and other such reasons,"" the Prime Minister continued.
He further said that instead of taking the society together, the Congress is bothered about votes, ""I am here in a land closely associated with Bhagwan Basaveshwara. His philosophy called for taking all sections of society together. Sadly, the Congress government has not followed his principles. All they are bothered about is their votes.""
In his address, Prime Minister Modi accredited the saints, seers and mutts in playing a ""key role in making the society of Karnataka progressive and harmonious,"" and for working to remove human suffering. (ANI)"
"1618746647-222","https://aninews.in/search/?query=%22triple%20talaq%22&page=28","BJP was in hurry to pass Triple Talaq Bill: Kharge","https://aninews.in/news/national/general-news/bjp-was-in-hurry-to-pass-triple-talaq-bill-kharge201712282338410003","BJP was in hurry to pass Triple Talaq Bill: Kharge","Dec 28, 2017 23:38","New Delhi [India], Dec 28 (ANI): The Congress on Thursday said that they wanted certain amendments but the Bharatiya Janata Party (BJP) led National Democratic Alliance (NDA) government was ""in a hurry to pass"" the Triple Talaq Bill.""It is a progressive bill, all parties supported it. But there were certain reservations, wanted certain amendments, that is why we insisted it should be referred to the Standing Committee but they were in a hurry to pass the bill,"" Congress leader Mallikarjun Kharge told ANI.The Triple Talaq Bill was passed in the Lok Sabha on Thursday after a day long debate between the BJP and the Opposition.The Congress said the party will take further steps in the Rajya Sabha to reduce the suspicion created by the Central government in the bill.""Our party will take further steps in the Rajya Sabha. We will discuss with Rajya Sabha members and find out a way to reduce the suspicion created by the government,"" said Kharge.Earlier in the day, the Congress party extended its support for the Triple Talaq Bill that was tabled by the ruling National Democratic Alliance (NDA) government in the Lok Sabha, adding that there ""are certain lacunae in it that need to be rectified before bringing it into force"".All the amendments moved by Asaduddin Owaisi, Biju Janata Dal's (BJD) Bhartruhari Mahtab, the Congress party's Sushmita Dev and the Communist Party of India's (Marxist) A Sampath were negated in the Lower House of the Parliament.The bill will now be introduced in the Rajya Sabha for passage before it is forwarded to the President for signing it into a law.The bill, if made into a law, will make Triple Talaq a criminal offence. It proposes a three-year jail term for a Muslim man who divorces his wife in any form of spoken, written or by electronic means such as email, SMS, and WhatsApp. (ANI)"
"1618746965-312","https://aninews.in/search/?query=%22triple%20talaq%22&page=21","Hussain Dalwai apologises for his triple talaq remark","https://aninews.in/news/national/general-news/hussain-dalwai-apologises-for-his-triple-talaq-remark201808101716370001","Hussain Dalwai apologises for his triple talaq remark","Aug 10, 2018 17:47","New Delhi [India], Aug 10 (ANI): Congress MP Hussain Dalwai on Friday apologised for his controversial remark on triple talaq and claimed the matter is being 'intentionally politicised'.
Dalwai, earlier defending the issue of triple talaq, said that even Lord Ram had left Sita over doubts.
""What I said is wrong and I have apologised for it. I did not want to hurt sentiments. It's being intentionally politicized,"" the Congress MP said.
He even slammed the people demanding apology from Congress chief Rahul Gandhi and asked why the latter should apologise for his mistake.
Speaking to ANI, the Congress leader had earlier said that women are being treated 'unfairly' in all communities and not just Muslims.
""Every society is male domination. Even Lord Ram once left Sita Ji after doubting her. So we need to change as a whole,"" Dalwai said.
Meanwhile, terming Dalawai's comments as objectionable, Bharatiya Janata Party (BJP) leader Subramanian Swamy said that Dalawai should have read the scriptures properly before saying such things.
""How will they feel if I say that Prophet Muhammad fell in love with his daughter-in-law, resulting in her separating from the Prophet's son. That's why the tradition of the 'burkha' started so that no one can see her face,"" Swami told ANI.
""Lord Ram and Sita's story is one of sacrifice; he should have read it properly before making such comments. Most of these Congress members are illiterate. Rahul Gandhi didn't pass university, Sonia Gandhi didn't pass school, Indira Gandhi failed in Oxford, Jawahar Lal Nehru failed in Cambridge. The Congress should issue an apology,"" Swami added. (ANI)"
"1618746762-259","https://aninews.in/search/?query=%22triple%20talaq%22&page=25","UP: Pregnant woman given triple talaq over dowry","https://aninews.in/news/national/general-news/up-pregnant-woman-given-triple-talaq-over-dowry201801201531350002","UP: Pregnant woman given triple talaq over dowry","Jan 20, 2018 15:32","Moradabad (Uttar Pradesh) [India], Jan 20 (ANI): A pregnant woman from Uttar Pradesh's Moradabad has alleged that her husband gave Triple Talaq to her over dowry.The women alleged that her husband was pressurising her to get a Bike from her family and when she refused to do so, she was given divorce.Victim Zeba Kahtun married to Sohaib eight months ago.""A case has been filed against Sohaib by his wife. The woman has accused him for dowry, when she refused to do so. He gave her Triple Talaq,"" said Rais Akhtar, SSP.A case has been resistered against Sohaib.  (ANI)"
"1618746490-168","https://aninews.in/search/?query=%22triple%20talaq%22&page=33","AIMPLB endorses its affidavit on triple talaq filed in SC","https://aninews.in/news/national/politics/aimplb-endorses-its-affidavit-on-triple-talaq-filed-in-sc","AIMPLB endorses its affidavit on triple talaq filed in SC","Aug 23, 2017 11:20","Lucknow (Uttar Pradesh) [India], May 22 (ANI):  Hours after the All Indian Muslim Personal Law Board (AIMPLB) filed an affidavit in the Supreme Court stating that it would advise the Qazis to tell the brides and grooms to not resort to triple talaq in one sitting, AIMPLB member Zafaryab Jilani on Monday asserted that anyone who attempts it should be boycotted from the community.      ""The triple talaq issue has been nagging for long now and lakhs of Muslim women are waiting for the results. The board had to decide something beneficial for its community especially the women. I feel this will bring some relief to the Muslim women. Pronouncing triple divorce in one sitting is the most shameful act and if anyone attempts it then he should be boycotted from the community,"" Jilani told ANI.      Earlier in the day, the AIMPLB filed an affidavit in the Supreme Court and said it would advise the Qazis to tell the brides and grooms to not resort to ""triple talaq in one sitting.""      Describing it as an 'undesirable' practice in Shariat, the board said it would issue an advisory through its website, publications and social media platforms and thereby, advise the Qazis performing 'Nikah' (marriage) to follow certain steps.      The board has asked Qazis to advise both the bride and the groom to incorporate a condition in 'Nikahnama' to exclude resorting to pronouncement of three divorces by the husband in one sitting.      On May 18, a five-judge Constitution bench of the apex court had reserved its order on the constitutional validity of triple talaq.      It had also asked all the parties to file their respective written submissions to the apex court.      Attorney General Mukul Rohatgi, in his argument, told the bench, headed by Chief Justice of India Jagdish Singh Khehar, that if the top court struck down triple talaq, then it would bring a new law.      Various petitioners had knocked the doors of the apex court seeking to strike down triple talaq. (ANI)"
"1618747426-434","https://aninews.in/search/?query=%22triple%20talaq%22&page=11","Rajya Sabha approves Muslim Women (Protection of Rights on Marriag","https://aninews.in/news/national/politics/rajya-sabha-approves-muslim-women-protection-of-rights-on-marriage-bill-201920190730191810","Rajya Sabha approves Muslim Women (Protection of Rights on Marriage) Bill, 2019","Jul 30, 2019 19:22","New Delhi (India), July 30 (ANI): The government on Tuesday scored a major victory in the Rajya Sabha on the back of cracks in the opposition when the House passed the triple talaq bill after rejecting the opposition demand to refer it to the select committee and to remove the criminality clause which provides for jailing the husband for three years for pronouncing triple talaq to his wife.
The Bill was passed with 99 members in its favour while 84 members voted against it in the final division. In the division on referring it to select committee, the government got 100 votes while 84 voted against. 
The government, which does not have a majority in the Upper House, still managed to have a smooth sailing for the contentious bill because parties like AIADMK, which has 11 members and JDU, with six, walked out after recording their opposition to the bill. 
MPs belonging to parties like YSRCP and TRS reportedly abstained from voting while NCP leaders Sharad Pawar and Praful Patel and some Congress members were absent.      
The Bill has already been passed by the Lok Sabha.
The motion to refer the Bill to a select committee was negated with 84 members voting in its favour while 100 voted against it. The amendments moved by several opposition members were also defeated either by voting or by voice vote.
The Muslim Women (Protection of Rights on Marriage), Bill, 2019 criminalises instant triple talaq among Muslims and attracts a jail term of three years for the husband.
Soon after Rajya Sabha Chairman M Venkaiah Naidu was to take up the Bill for its passage, Leader of Opposition Ghulam Nabi Azad said the entire opposition was for the empowerment of women but as far as the Bill was concerned, the opposition parties wanted some modification.
""This was the reason the opposition members moved some amendments. Our demand to refer the Bill to the select committee was rejected. We were expecting that the government would at least consider the opposition's demand to remove the criminality clause in the Bill which provides to send the husband to jail for three years for pronouncing triple talaq. But this demand was also rejected. So, in compulsion, we will have to vote against the Bill,"" he said.
After his remarks, the voting took place and the Bill was declared passe by the Chairman.
Earlier, replying to the over four-hour-long debate, Law Minister Ravi Shankar Prasad asserted that the House did not need the mandate of the Supreme Court to pass a law.
He said that a woman had recently approached him because her husband had given her triple talaq over WhatsApp. ""Should I tell these women that you frame the Supreme Court judgment? If they go to the police, they'll be told that if there is no law then they can't file an FIR. I'm a minister in the Narendra Modi government and not the Rajiv Gandhi government. If there is a need for justice, we will bring a law on it,"" he said.
On Opposition parties questioning the jail term in the case of triple talaq, Prasad justified the move by citing the jail terms in anti-dowry law and for Hindu men marrying the second time.
""You spoke a lot today, Ghulam Nabi Azad. You (Congress) won 400 seats in 1986. There have been nine Lok Sabha elections after that, you did not get a majority in any of them. Think why did that happen? You were 44 in 2014, 52 today. In 1986 you rose to 400, Shah Bano's case happened in 1986 and you never received a majority after that. I am giving you food for thought,"" he said.
Participating in the debate, Opposition parties stressed that the Bill needs to be referred to a select committee for further scrutiny.
The Congress, Trinamool Congress, Samajwadi Party (SP), Bahujan Samaj Party (BSP), Rashtriya Janata Dal (RJD), Nationalist Congress Party (NCP) and the left parties opposed the Bill. 
The NDA constituents AIADMK and the Janata Dal-United too opposed the Bill and staged walkout. The YSRCP and the TDP too opposed the Bill whereas the Biju Janata Dal supported the Bill. (ANI)"
"1618747340-408","https://aninews.in/search/?query=%22triple%20talaq%22&page=13","UPA to oppose Triple Talaq Bill in Lok Sabha","https://aninews.in/news/national/politics/upa-to-oppose-triple-talaq-bill-in-lok-sabha20190725115002","UPA to oppose Triple Talaq Bill in Lok Sabha","Jul 25, 2019 11:50","New Delhi [India], July 25 (ANI): The Congress party has spoken to all allies of UPA and all of them have agreed to oppose the Triple Talaq Bill in Lok Sabha today.
Speaking to ANI, Chief Whip of Congress in Lok Sabha K Suresh said the party will ""strongly oppose"" the Criminality Clause in the Bill.
""Last night, they put in Triple Talaq Bill in today's agenda and postponed National Medical Commission Bill and DNA Technology (Use and Application) Regulation Bill without knowledge of opposition. Why are they keeping it a secret and putting it on the agenda at night?""
""As far as Triple Talaq Bill is concerned, Criminality Clause may be misused by police and government. So, we will strongly oppose the Criminality Clause. If the government sticks to that, we will ask for division,"" he added.
The Muslim Women (Protection of Rights on Marriage) Bill, 2019, seeks to replace an ordinance by the government in February and to make instant Triple Talaq a penal offence.
Last year, the Muslim Women (Protection of Rights on Marriage) Bill, 2018, was passed in the Lok Sabha but it lapsed after the dissolution of previous Lok Sabha with the bill pending in the Rajya Sabha. (ANI)"
"1618746637-219","https://aninews.in/search/?query=%22triple%20talaq%22&page=29","LS passes Triple Talaq bill, all amendments negated","https://aninews.in/news/national/general-news/ls-passes-triple-talaq-bill-all-amendments-negated201712282029290001","LS passes Triple Talaq bill, all amendments negated","Dec 28, 2017 20:29","New Delhi [India], Dec. 28 (ANI): After much debate and discussion, the Triple Talaq bill has been passed in the Lok Sabha.All the amendments moved by All India Majlis-e-Ittehadul Muslimeen's (AIMIM) chief Asaduddin Owaisi, Biju Janata Dal's (BJD) Bhartruhari Mahtab, the Congress party's Sushmita Dev and the Communist Party of India's (Marxist) A. Sampath were negated in the Lower House of the Parliament.The Congress party in the Parliament, while extending support for the Triple Talaq bill, said that there are certain lacunae in it that need to be rectified before bringing it into force.According to Owaisi, the proposed bill violated the fundamental rights of Muslims.Meanwhile, the passed bill will now be introduced in the Rajya Sabha for passage before it is forwarded to the President for signing it into a law.The bill, if implemented into a law, will make Triple Talaq a criminal offense. It proposes a three-year jail term for a Muslim man who divorces his wife in any form of spoken, written or by electronic means such as email, SMS, and WhatsApp. (ANI)"
"1618746686-234","https://aninews.in/search/?query=%22triple%20talaq%22&page=27","Triple Talaq victim supports provision of punishment in Bill","https://aninews.in/news/national/general-news/triple-talaq-victim-supports-provision-of-punishment-in-bill201801020501570001","Triple Talaq victim supports provision of punishment in Bill","Jan 02, 2018 05:02","Bareilly (Uttar Pradesh) [India], Jan. 02 (ANI): A victim of instant Triple Talaq, Farhana has welcomed the provision of punishment in the Muslim Women (Protection of Rights on Marriage) Bill 2017 that seeks to criminalise this practice of divorce, ahead of its tabling in the Rajya Sabha.Farhana on Monday urged all parties to support the Bill in the upper house, adding that the punishment of three years would be a credible deterrence.""It should be passed in the Rajya Sabha, and the Opposition parties should also extend their support. We all will be benefited because the provision of punishment of three years would make people think before taking this step,"" Farhana told ANI here.Farhana said her husband had gone to Saudi Arabia without telling her or meeting their daughter, and later in-laws told her that she would have to leave her husband's home.The Bill has already been passed by Lok Sabha, and is set to be introduced in the Rajya Sabha on Tuesday. If the Bill gets a green signal in the upper house as well, it will be forwarded to the President for signing it into a law.The Bill, if enacted, will make Triple Talaq a criminal offense. It proposes a three-year jail term for a Muslim man who divorces his wife in any form of spoken, written or by electronic means such as email, SMS, and WhatsApp.All India Majlis-e-Ittehadul Muslimeen (AIMIM) chief Asaduddin Owaisi has opposed the Bill, citing that it has a penal provision for a civil law. (ANI)"
"1618746645-221","https://aninews.in/search/?query=%22triple%20talaq%22&page=28","'Historic' Triple Talaq bill will ensure dignity of Muslim women:","https://aninews.in/news/national/general-news/historic-triple-talaq-bill-will-ensure-dignity-of-muslim-women-amit-shah201712282313520003","'Historic' Triple Talaq bill will ensure dignity of Muslim women: Amit Shah","Dec 28, 2017 23:14","New Delhi [India], Dec 28 (ANI): Terming the passage of the Triple Talaq Bill in the Lok Sabha as 'historic', Bharatiya Janata Party (BJP) chief Amit Shah on Thursday said it was a step towards ensuring the dignity of Muslim women in the country.The BJP chief even expressed gratitude to all the parliamentarian for supporting the bill, which would bring a new era of hope and respect in the lives of Muslim women of the country.Earlier in the day, the bill was passed in the Lok Sabha, while all the amendments moved by the Opposition were negated.The passed bill will now be introduced in the Rajya Sabha for passage before it is forwarded to the President for signing it into a law.The bill, if implemented into a law, will make Triple Talaq a criminal offence. It proposes a three-year jail term for a Muslim man who divorces his wife in any form of spoken, written or by electronic means such as email, SMS, and WhatsApp. (ANI)"
"1618746222-77","https://aninews.in/search/?query=%22triple%20talaq%22&page=40","Saying 'talaq, talaq, talaq' doesn't amount to anyt","https://aninews.in/news/national/politics/saying-039talaq-talaq-talaq039-doesn039t-amount-to-anything-vice-president-ansari039s-wife","Saying 'talaq, talaq, talaq' doesn't amount to anything: Vice President Ansari's wife","Aug 23, 2017 11:20","Aligarh (Uttar Pradesh) [India], Apr 8 (ANI): Joining the chorus of voices against Triple Talaq, Vice President Hamid Ansari's wife Salma Ansari noted that saying talaq thrice does not amount to anything, and further called on Muslim women to read the Quran thoroughly instead of relying on clerics for their views on Islam.      ""There can be no 'talaq' just because someone says 'talaq, talaq, talaq' three times,"" Ansari told reporters.      ""Whatever the maulana said you think it's true. You read the Quran in Arabic but never read its translations. Women should read the Quran, ponder on it, gain knowledge what the Shariat says and not just follow anyone blindly,"" she added.      Ansari was participating in a program at Chacha Nehru Madarsa run by Aligarh's Al Noor charitable society.      The Allahabad High Court had in December 2016 held that the practice of triple talaq is 'cruel' and raised an issue that whether the Muslim Personal Law could be amended to provide relief to the Muslim women.      The High Court also stated that the form of 'instant divorce' is 'most demeaning'.      The Supreme Court is to hear multiple pleas challenging the validity of triple talaq, 'nikah halala' and polygamy practices among Muslims community on May 11 by a Constitution bench during the summer vacation.      Earlier on March 27, the All India Muslim Personal Law Board (AIMPLB) told the apex court that the pleas challenging such practices among Muslims were not maintainable as the issues fell outside the realm of judiciary. (ANI)"
